date,photon_density
2019-08-27 20:51:24,6.1078
2019-08-27 20:52:28,6.0764
2019-08-27 20:53:32,5.7181
2019-08-27 20:54:36,5.9704
2019-08-27 20:55:40,6.5092
2019-08-27 20:56:44,6.0473
2019-08-27 20:57:48, 6.344
2019-08-27 20:58:52,5.7362
2019-08-27 20:59:56,   NaN
2019-08-27 21:01:00,5.6894
2019-08-27 21:02:04,5.3579
2019-08-27 21:03:08,5.9243
2019-08-27 21:04:12,5.6067
2019-08-27 21:05:16,5.8896
2019-08-27 21:06:20,5.8423
2019-08-27 21:07:24,5.4917
2019-08-27 21:08:28,5.5507
2019-08-27 21:09:32,5.8678
2019-08-27 21:10:36, 5.747
2019-08-27 21:11:40,5.7574
2019-08-27 21:12:44,5.4439
2019-08-27 21:13:48,5.8993
2019-08-27 21:14:52,5.3534
2019-08-27 21:15:56,6.2289
2019-08-27 21:17:00,5.6267
2019-08-27 21:18:04,6.1283
2019-08-27 21:19:08,5.5026
2019-08-27 21:20:12,6.0215
2019-08-27 21:21:16,5.2789
2019-08-27 21:22:20,5.4437
2019-08-27 21:23:24,5.4365
2019-08-27 21:24:28,5.6748
2019-08-27 21:25:32,5.2105
2019-08-27 21:26:36,5.3876
2019-08-27 21:27:40,5.0666
2019-08-27 21:28:44,5.3937
2019-08-27 21:29:48,5.0471
2019-08-27 21:30:52,5.1616
2019-08-27 21:31:56,4.7988
2019-08-27 21:33:00,   NaN
2019-08-27 21:34:04,5.3128
2019-08-27 21:35:08, 4.796
2019-08-27 21:36:12,4.7221
2019-08-27 21:37:16, 4.607
2019-08-27 21:38:20,4.5325
2019-08-27 21:39:24,4.8693
2019-08-27 21:40:28,4.6812
2019-08-27 21:41:32,4.5978
2019-08-27 21:42:36,4.7572
2019-08-27 21:43:40,4.5414
2019-08-27 21:44:44,5.0721
2019-08-27 21:45:48,5.4859
2019-08-27 21:46:52,4.3576
2019-08-27 21:47:56,4.2942
2019-08-27 21:49:00,4.4867
2019-08-27 21:50:04,4.5367
2019-08-27 21:51:08,4.5364
2019-08-27 21:52:12,  4.49
2019-08-27 21:53:16,5.8429
2019-08-27 21:54:20,5.4538
2019-08-27 21:55:24,  6.14
2019-08-27 21:56:28,5.5069
2019-08-27 21:57:32,4.7406
2019-08-27 21:58:36,4.3961
2019-08-27 21:59:40,4.3991
2019-08-27 22:00:44,5.8056
2019-08-27 22:01:48,5.9648
2019-08-27 22:02:52,6.0114
2019-08-27 22:03:56, 6.046
2019-08-27 22:05:00,5.1352
2019-08-27 22:06:04,   NaN
2019-08-27 22:07:08,5.8955
2019-08-27 22:08:12,5.4384
2019-08-27 22:09:16,5.8066
2019-08-27 22:10:20, 5.243
2019-08-27 22:11:24,5.5674
2019-08-27 22:12:28,5.1647
2019-08-27 22:13:32,5.6724
2019-08-27 22:14:36,5.4032
2019-08-27 22:15:40,4.8636
2019-08-27 22:16:44, 4.601
2019-08-27 22:17:48,4.6485
2019-08-27 22:18:52,4.7565
2019-08-27 22:19:56,5.3303
2019-08-27 22:21:00,5.4037
2019-08-27 22:22:04,5.5954
2019-08-27 22:23:08, 5.769
2019-08-27 22:24:12,5.8271
2019-08-27 22:25:16,4.8215
2019-08-27 22:26:20,5.2854
2019-08-27 22:27:24,5.4879
2019-08-27 22:28:28,4.6425
2019-08-27 22:29:32,6.1836
2019-08-27 22:30:36,5.1262
2019-08-27 22:31:40,4.7905
2019-08-27 22:32:44,4.8387
2019-08-27 22:33:48, 5.498
2019-08-27 22:34:52,5.3218
2019-08-27 22:35:56, 5.104
2019-08-27 22:37:00,4.9255
2019-08-27 22:38:04, 5.239
2019-08-27 22:39:08,   NaN
2019-08-27 22:40:12,5.0881
2019-08-27 22:41:16,4.5155
2019-08-27 22:42:20,3.8724
2019-08-27 22:43:24, 4.102
2019-08-27 22:44:28,4.0376
2019-08-27 22:45:32,4.2757
2019-08-27 22:46:36,4.1058
2019-08-27 22:47:40,4.1921
2019-08-27 22:48:44, 4.202
2019-08-27 22:49:48,4.1085
2019-08-27 22:50:52,3.8345
2019-08-27 22:51:56,4.1764
2019-08-27 22:53:00,4.3363
2019-08-27 22:54:04,4.1866
2019-08-27 22:55:08,   NaN
2019-08-27 22:56:12,   NaN
2019-08-27 22:57:16,   NaN
2019-08-27 22:58:20,   NaN
2019-08-27 22:59:24,   NaN
2019-08-27 23:00:28,   NaN
2019-08-27 23:01:32,   NaN
2019-08-27 23:02:36,   NaN
2019-08-27 23:03:40,4.3695
2019-08-27 23:04:44,4.8781
2019-08-27 23:05:48,4.4619
2019-08-27 23:06:52,   NaN
2019-08-27 23:07:56,4.3112
2019-08-27 23:09:00,4.6701
2019-08-27 23:10:04, 4.268
2019-08-27 23:11:08,5.2882
2019-08-27 23:12:12,   NaN
2019-08-27 23:13:16,   NaN
2019-08-27 23:14:20,   NaN
2019-08-27 23:15:24,   NaN
2019-08-27 23:16:28,   NaN
2019-08-27 23:17:32,4.7161
2019-08-27 23:18:36,4.5121
2019-08-27 23:19:40,5.5208
2019-08-27 23:20:44,5.3858
2019-08-27 23:21:48,5.3115
2019-08-27 23:22:52,5.0579
2019-08-27 23:23:56,5.2867
2019-08-27 23:25:00,5.0065
2019-08-27 23:26:04, 4.684
2019-08-27 23:27:08,4.8965
2019-08-27 23:28:12,4.5596
2019-08-27 23:29:16,4.3519
2019-08-27 23:30:20,5.1369
2019-08-27 23:31:24,4.9875
2019-08-27 23:32:28, 4.989
2019-08-27 23:33:32, 5.386
2019-08-27 23:34:36,4.9579
2019-08-27 23:35:40,5.3627
2019-08-27 23:36:44,5.1179
2019-08-27 23:37:48,5.1969
2019-08-27 23:38:52,4.8678
2019-08-27 23:39:56,4.8732
2019-08-27 23:41:00,5.1056
2019-08-27 23:42:04, 5.216
2019-08-27 23:43:08,4.6933
2019-08-27 23:44:12,4.9224
2019-08-27 23:45:16,   NaN
2019-08-27 23:46:20,5.0808
2019-08-27 23:47:24,4.7832
2019-08-27 23:48:28,5.3984
2019-08-27 23:49:32,4.8404
2019-08-27 23:50:36, 4.449
2019-08-27 23:51:40,4.6077
2019-08-27 23:52:44,4.8886
2019-08-27 23:53:48,4.1924
2019-08-27 23:54:52,4.0394
2019-08-27 23:55:56,4.3359
2019-08-27 23:57:00,4.5987
2019-08-27 23:58:04,4.5858
2019-08-27 23:59:08,4.8713
2019-08-28 00:00:12,5.5267
2019-08-28 00:01:16,5.6541
2019-08-28 00:02:20,5.0007
2019-08-28 00:03:24,5.0999
2019-08-28 00:04:28,4.0713
2019-08-28 00:05:32,4.1827
2019-08-28 00:06:36, 3.993
2019-08-28 00:07:40,4.2154
2019-08-28 00:08:44,4.1993
2019-08-28 00:09:48,4.9412
2019-08-28 00:10:52,4.4454
2019-08-28 00:11:56,4.8306
2019-08-28 00:13:00,4.7917
2019-08-28 00:14:04,5.0496
2019-08-28 00:15:08,4.4535
2019-08-28 00:16:12,4.7584
2019-08-28 00:17:16,4.7741
2019-08-28 00:18:20,   NaN
2019-08-28 00:19:24,4.9947
2019-08-28 00:20:28,4.6109
2019-08-28 00:21:32,4.5644
2019-08-28 00:22:36,4.8527
2019-08-28 00:23:40,5.0965
2019-08-28 00:24:44,4.9732
2019-08-28 00:25:48,5.2748
2019-08-28 00:26:52,5.3573
2019-08-28 00:27:56,5.2814
2019-08-28 00:29:00,4.6772
2019-08-28 00:30:04,4.7218
2019-08-28 00:31:08,4.4907
2019-08-28 00:32:12,4.3407
2019-08-28 00:33:16,5.0221
2019-08-28 00:34:20,4.8604
2019-08-28 00:35:24,5.2966
2019-08-28 00:36:28,5.3149
2019-08-28 00:37:32,4.9103
2019-08-28 00:38:36,5.0263
2019-08-28 00:39:40,5.3002
2019-08-28 00:40:44,5.0665
2019-08-28 00:41:48,5.1793
2019-08-28 00:42:52,4.9164
2019-08-28 00:43:56,4.8342
2019-08-28 00:45:00,4.6977
2019-08-28 00:46:04,5.1197
2019-08-28 00:47:08,5.2995
2019-08-28 00:48:12,5.1953
2019-08-28 00:49:16,5.5021
2019-08-28 00:50:20,5.5119
2019-08-28 00:51:24,   NaN
2019-08-28 00:52:28,4.8702
2019-08-28 00:53:32,5.0066
2019-08-28 00:54:36,4.6631
2019-08-28 00:55:40,4.4401
2019-08-28 00:56:44,3.7273
2019-08-28 00:57:48,   NaN
2019-08-28 00:58:52,4.0526
2019-08-28 00:59:56,3.9553
2019-08-28 01:01:00,3.8158
2019-08-28 01:02:04,4.1579
2019-08-28 01:03:08,3.8377
2019-08-28 01:04:12,3.7892
2019-08-28 01:05:16,3.9317
2019-08-28 01:06:20,4.0068
2019-08-28 01:07:24,4.4455
2019-08-28 01:08:28,3.4166
2019-08-28 01:09:32,  3.45
2019-08-28 01:10:36,3.4761
2019-08-28 01:11:40,3.4713
2019-08-28 01:12:44, 3.473
2019-08-28 01:13:48,3.6061
2019-08-28 01:14:52, 3.456
2019-08-28 01:15:56,3.8997
2019-08-28 01:17:00,3.7541
2019-08-28 01:18:04,3.9677
2019-08-28 01:19:08,3.7829
2019-08-28 01:20:12,3.7756
2019-08-28 01:21:16,3.4576
2019-08-28 01:22:20,  3.57
2019-08-28 01:23:24,3.5977
2019-08-28 01:24:28,   NaN
2019-08-28 01:25:32,3.6515
2019-08-28 01:26:36,3.5068
2019-08-28 01:27:40,3.2878
2019-08-28 01:28:44,3.5272
2019-08-28 01:29:48,3.5638
2019-08-28 01:30:52,4.0754
2019-08-28 01:31:56,4.1262
2019-08-28 01:33:00,3.8424
2019-08-28 01:34:04,3.9961
2019-08-28 01:35:08,3.7205
2019-08-28 01:36:12,4.1748
2019-08-28 01:37:16,4.1094
2019-08-28 01:38:20,4.3072
2019-08-28 01:39:24, 4.445
2019-08-28 01:40:28,5.5001
2019-08-28 01:41:32,4.6828
2019-08-28 01:42:36,4.9366
2019-08-28 01:43:40,4.4171
2019-08-28 01:44:44,   NaN
2019-08-28 01:45:48, 4.097
2019-08-28 01:46:52,4.9818
2019-08-28 01:47:56,3.7003
2019-08-28 01:49:00,4.3245
2019-08-28 01:50:04,3.7348
2019-08-28 01:51:08,4.2392
2019-08-28 01:52:12,4.2905
2019-08-28 01:53:16,4.2335
2019-08-28 01:54:20,3.7333
2019-08-28 01:55:24,3.3283
2019-08-28 01:56:28,3.1774
2019-08-28 01:57:32,   NaN
2019-08-28 01:58:36,3.7096
2019-08-28 01:59:40,3.6033
2019-08-28 02:00:44,3.8613
2019-08-28 02:01:48,3.4527
2019-08-28 02:02:52,3.7496
2019-08-28 02:03:56,3.5059
2019-08-28 02:05:00,3.9481
2019-08-28 02:06:04,3.8035
2019-08-28 02:07:08,3.7438
2019-08-28 02:08:12,3.5457
2019-08-28 02:09:16,3.6212
2019-08-28 02:10:20, 3.436
2019-08-28 02:11:24,3.8917
2019-08-28 02:12:28,3.6421
2019-08-28 02:13:32,3.7559
2019-08-28 02:14:36,4.4362
2019-08-28 02:15:40,3.7975
2019-08-28 02:16:44,3.5389
2019-08-28 02:17:48,3.4984
2019-08-28 02:18:52,3.5875
2019-08-28 02:19:56,3.5062
2019-08-28 02:21:00,3.7803
2019-08-28 02:22:04,3.5377
2019-08-28 02:23:08,4.3237
2019-08-28 02:24:12,4.3829
2019-08-28 02:25:16,4.0763
2019-08-28 02:26:20,4.4913
2019-08-28 02:27:24,3.9885
2019-08-28 02:28:28,4.1843
2019-08-28 02:29:32,4.0333
2019-08-28 02:30:36,   NaN
2019-08-28 02:31:40,4.6628
2019-08-28 02:32:44,4.4732
2019-08-28 02:33:48,4.4706
2019-08-28 02:34:52,5.3077
2019-08-28 02:35:56,4.4103
2019-08-28 02:37:00,4.2702
2019-08-28 02:38:04,4.1852
2019-08-28 02:39:08,4.6176
2019-08-28 02:40:12,4.4339
2019-08-28 02:41:16, 3.827
2019-08-28 02:42:20,3.8121
2019-08-28 02:43:24,3.6712
2019-08-28 02:44:28,3.5056
2019-08-28 02:45:32, 4.002
2019-08-28 02:46:36,3.3471
2019-08-28 02:47:40,  3.37
2019-08-28 02:48:44,3.8041
2019-08-28 02:49:48,3.8567
2019-08-28 02:50:52,3.4633
2019-08-28 02:51:56,3.7987
2019-08-28 02:53:00,3.6962
2019-08-28 02:54:04,3.6606
2019-08-28 02:55:08,4.0804
2019-08-28 02:56:12,4.0518
2019-08-28 02:57:16,3.9526
2019-08-28 02:58:20, 4.134
2019-08-28 02:59:24,4.1158
2019-08-28 03:00:28,4.1409
2019-08-28 03:01:32,3.5497
2019-08-28 03:02:36,4.0945
2019-08-28 03:03:40,   NaN
2019-08-28 03:04:44, 4.198
2019-08-28 03:05:48,4.1471
2019-08-28 03:06:52,4.2278
2019-08-28 03:07:56,   NaN
2019-08-28 03:09:00,3.9682
2019-08-28 03:10:04,3.8043
2019-08-28 03:11:08,3.4176
2019-08-28 03:12:12,3.6346
2019-08-28 03:13:16,3.6371
2019-08-28 03:14:20,3.4618
2019-08-28 03:15:24,3.2682
2019-08-28 03:16:28,3.6904
2019-08-28 03:17:32,3.6033
2019-08-28 03:18:36,3.9166
2019-08-28 03:19:40,4.1059
2019-08-28 03:20:44,3.9496
2019-08-28 03:21:48,3.9304
2019-08-28 03:22:52,4.3422
2019-08-28 03:23:56,   NaN
2019-08-28 03:25:00,3.8887
2019-08-28 03:26:04,4.3136
2019-08-28 03:27:08,3.7624
2019-08-28 03:28:12,3.8784
2019-08-28 03:29:16,3.9377
2019-08-28 03:30:20, 3.978
2019-08-28 03:31:24,3.3445
2019-08-28 03:32:28,3.3167
2019-08-28 03:33:32,3.4203
2019-08-28 03:34:36, 3.557
2019-08-28 03:35:40,3.6549
2019-08-28 03:36:44,   NaN
2019-08-28 03:37:48,3.9973
2019-08-28 03:38:52,4.3313
2019-08-28 03:39:56, 4.044
2019-08-28 03:41:00,4.2927
2019-08-28 03:42:04, 3.871
2019-08-28 03:43:08, 4.723
2019-08-28 03:44:12,4.5518
2019-08-28 03:45:16,4.2555
2019-08-28 03:46:20,4.0599
2019-08-28 03:47:24,3.9122
2019-08-28 03:48:28,4.3853
2019-08-28 03:49:32,4.4142
2019-08-28 03:50:36, 4.654
2019-08-28 03:51:40,4.3456
2019-08-28 03:52:44,4.1646
2019-08-28 03:53:48,4.0707
2019-08-28 03:54:52,3.8374
2019-08-28 03:55:56,3.9565
2019-08-28 03:57:00,4.2223
2019-08-28 03:58:04,4.4421
2019-08-28 03:59:08,4.2352
2019-08-28 04:00:12,4.3014
2019-08-28 04:01:16,4.0231
2019-08-28 04:02:20, 4.073
2019-08-28 04:03:24,3.8604
2019-08-28 04:04:28,4.2367
2019-08-28 04:05:32,3.8942
2019-08-28 04:06:36,3.9288
2019-08-28 04:07:40,3.7752
2019-08-28 04:08:44,3.9707
2019-08-28 04:09:48,   NaN
2019-08-28 04:10:52,4.1552
2019-08-28 04:11:56, 3.913
2019-08-28 04:13:00,4.0858
2019-08-28 04:14:04,4.2207
2019-08-28 04:15:08,4.2585
2019-08-28 04:16:12,4.8883
2019-08-28 04:17:16,4.4814
2019-08-28 04:18:20,4.6122
2019-08-28 04:19:24, 4.752
2019-08-28 04:20:28,4.5929
